都道府県名,municipality,oaza,aza,街区符号・地番,座標系番号,Ｘ座標,Ｙ座標,latitude,longitude,住居表示フラグ,代表フラグ,更新前履歴フラグ,更新後履歴フラグ
愛知県,東浦町,大字森岡,森の里,12,7,-111705.1,-19514.2,34.992902,136.952898,0,1,0,0
愛知県,東浦町,大字藤江,カガリ,5,7,-116520,-19514.5,34.949497,136.953007,0,1,0,0
愛知県,東浦町,大字藤江,奥蕨,73,7,-117360.8,-19470.5,34.941918,136.953508,0,1,0,0
愛知県,東浦町,大字森岡,上申間,1,7,-111792.6,-19491,34.992113,136.953155,0,1,0,0
愛知県,東浦町,大字緒川,膝折,17,7,-112771.1,-19486,34.983294,136.953232,0,1,0,0
愛知県,東浦町,大字緒川,栄,10,7,-112878.6,-19422.7,34.982326,136.953928,0,1,0,0
愛知県,東浦町,大字緒川,東膝折,69,7,-112481.8,-19513.5,34.9859,136.952923,0,1,0,0
愛知県,東浦町,大字緒川,門前,66,7,-113976.8,-19444.2,34.972423,136.953719,0,1,0,0
愛知県,東浦町,大字藤江,定納,4,7,-117631.1,-19433.7,34.939481,136.953917,0,1,0,0
愛知県,東浦町,大字森岡,上今池,8,7,-111603.1,-19472.7,34.993822,136.95335,0,1,0,0
愛知県,東浦町,大字緒川,猪伏釜,59,7,-113043.6,-19258.7,34.98084,136.955727,0,1,0,0
愛知県,東浦町,大字緒川,赤坂,1,7,-113360.8,-19403.2,34.977978,136.954153,0,1,0,0
愛知県,東浦町,大字緒川,南赤坂二区,63,7,-113488.8,-19407,34.976824,136.954115,0,1,0,0
愛知県,東浦町,大字緒川,井之口,48,7,-113941.5,-19278.7,34.972746,136.95553,0,1,0,0
愛知県,東浦町,大字森岡,上割木,6,7,-111398.1,-19409.7,34.995671,136.954037,0,1,0,0
愛知県,東浦町,大字森岡,十一廻間,1,7,-111971.8,-19274.5,34.990501,136.95553,0,1,0,0
愛知県,東浦町,大字緒川,北河内,45,7,-112398.6,-19271.7,34.986656,136.95557,0,1,0,0
愛知県,東浦町,大字緒川,上三町,58,7,-113373,-19308.2,34.977871,136.955194,0,1,0,0
愛知県,東浦町,大字生路,永栄一区,81,7,-116170.6,-19193.5,34.952654,136.956513,0,1,0,0
愛知県,東浦町,大字緒川,三ツ池一区,2,7,-114158.3,-19264.2,34.970793,136.955693,0,1,0,0
愛知県,東浦町,大字森岡,下今池,17,7,-111480.3,-19279.2,34.994933,136.955466,0,1,0,0
愛知県,東浦町,大字藤江,口蕨,35,7,-117142.8,-19255,34.943886,136.955862,0,1,0,0
愛知県,東浦町,大字石浜,三本松,1,7,-114735.6,-19148,34.965589,136.956979,0,1,0,0
愛知県,東浦町,大字緒川,北大狭間,36,7,-112841.3,-19181.9,34.982666,136.956565,0,1,0,0
愛知県,東浦町,大字緒川,南大狭間,11,7,-113004.8,-19208.2,34.981191,136.95628,0,1,0,0
愛知県,東浦町,大字藤江,八幡,39,7,-117021.3,-19142.9,34.944986,136.957087,0,1,0,0
愛知県,東浦町,大字藤江,守宮池,129,7,-116376.3,-19106.2,34.9508,136.957474,0,1,0,0
愛知県,東浦町,大字藤江,神木,42,7,-117411.8,-19149.7,34.941465,136.957021,0,1,0,0
愛知県,東浦町,大字石浜,飛山池上,15,7,-115761.1,-19098.9,34.956346,136.95754,0,1,0,0
愛知県,東浦町,大字藤江,広坂,13,7,-117580.3,-19065.9,34.939948,136.957943,0,1,0,0
愛知県,東浦町,大字藤江,北根,37,7,-117739.6,-19168.9,34.938509,136.956819,0,1,0,0
愛知県,東浦町,大字石浜,,45,7,-114296.8,-19141.5,34.969546,136.95704,0,1,0,0
愛知県,東浦町,大字緒川,沙弥田,21,7,-113446.6,-19092.4,34.97721,136.95756,0,1,0,0
愛知県,東浦町,大字藤江,仏,1,7,-116854.3,-18893.7,34.946496,136.959812,0,1,0,0
愛知県,東浦町,大字石浜,菰蓋,1,7,-114337.6,-19125.7,34.969177,136.957213,0,1,0,0
愛知県,東浦町,大字緒川,大狭間,2,7,-112877,-19130.4,34.982346,136.95713,0,1,0,0
愛知県,東浦町,大字森岡,濁池,10,7,-111740,-19119,34.992595,136.957227,0,1,0,0
愛知県,東浦町,大字藤江,高ツブラ,127,7,-117331.6,-19133.4,34.942188,136.9572,0,1,0,0
愛知県,東浦町,大字緒川,寿二区,20,7,-112731.8,-19054.2,34.983654,136.957962,0,1,0,0
愛知県,東浦町,大字森岡,半之木,1,7,-110917.3,-19017.9,35.000014,136.958317,0,1,0,0
愛知県,東浦町,大字緒川,寿一区,12,7,-112359.6,-19044,34.987011,136.958065,0,1,0,0
愛知県,東浦町,大字石浜,飛山,1,7,-114887.5,-18995.2,34.964224,136.958655,0,1,0,0
愛知県,東浦町,大字森岡,上半之木,11,7,-110981.6,-18995.9,34.999434,136.95856,0,1,0,0
愛知県,東浦町,大字生路,上坪釜,35,7,-116304.6,-19030.9,34.951447,136.958298,0,1,0,0
愛知県,東浦町,大字生路,上坪,31,7,-115892.8,-18983.5,34.955162,136.958807,0,1,0,0
愛知県,東浦町,大字森岡,飯喰場,7,7,-111255.3,-18940.7,34.996968,136.95917,0,1,0,0
愛知県,東浦町,大字森岡,高峯,1,7,-111369.5,-18931.2,34.995939,136.959276,0,1,0,0
愛知県,東浦町,大字石浜,入海田,6,7,-114836,-18949,34.964689,136.959161,0,1,0,0
愛知県,東浦町,大字緒川,南祢宜狭間,13,7,-113023.6,-18899.5,34.981028,136.959663,0,1,0,0
愛知県,東浦町,大字森岡,田面,73,7,-110734.3,-18871.2,35.001665,136.959921,0,1,0,0
愛知県,東浦町,大字藤江,山敷,45,7,-117108.3,-18812.7,34.944208,136.960703,0,1,0,0
愛知県,東浦町,大字石浜,西飛山,44,7,-114834.5,-18882.5,34.964703,136.959889,0,1,0,0
愛知県,東浦町,大字石浜,吹付,2,7,-114665.3,-18833.2,34.96623,136.960424,0,1,0,0
愛知県,東浦町,大字石浜,南ヶ丘,1,7,-114880.5,-18868.7,34.964289,136.960041,0,1,0,0
愛知県,東浦町,大字緒川,中祢宜狭間,1,7,-112947.6,-18836.9,34.981715,136.960347,0,1,0,0
愛知県,東浦町,大字森岡,中町,5,7,-111160.8,-18786.2,34.997821,136.960859,0,1,0,0
愛知県,東浦町,大字森岡,後廻間,14,7,-111569,-18826.5,34.994143,136.960428,0,1,0,0
愛知県,東浦町,大字緒川,喜右山,1,7,-113128.8,-18768.7,34.980082,136.961096,0,1,0,0
愛知県,東浦町,大字藤江,荒子,8,7,-117481.8,-18759.5,34.940842,136.961295,0,1,0,0
愛知県,東浦町,大字森岡,上田面,26,7,-111007.6,-18793,34.999203,136.960783,0,1,0,0
愛知県,東浦町,大字石浜,白山,1,7,-114500.3,-18830.5,34.967717,136.960451,0,1,0,0
愛知県,東浦町,大字緒川,濁池西,20,7,-113020.1,-18776,34.981062,136.961015,0,1,0,0
愛知県,東浦町,大字石浜,町田,105,7,-114069.6,-18813.2,34.9716,136.960631,0,1,0,0
愛知県,東浦町,大字石浜,藤塚,1,7,-114144.1,-18770,34.97093,136.961106,0,1,0,0
愛知県,東浦町,大字石浜,下黒鳥,14,7,-115664.5,-18646.2,34.957225,136.962495,0,1,0,0
愛知県,東浦町,大字藤江,樋,91,7,-116471.6,-18785.5,34.949947,136.960989,0,1,0,0
愛知県,東浦町,大字石浜,桜見台,1,7,-113955.3,-18712.4,34.972631,136.961733,0,1,0,0
愛知県,東浦町,大字緒川,一本木,1,7,-112740,-18705.2,34.983589,136.961782,0,1,0,0
愛知県,東浦町,大字藤江,西之宮,41,7,-116605.8,-18767.2,34.948737,136.961192,0,1,0,0
愛知県,東浦町,大字緒川,富士塚,6,7,-112839.6,-18744.5,34.982689,136.961354,0,1,0,0
愛知県,東浦町,大字森岡,南陽二区,31,7,-111948.5,-18705.5,34.990724,136.961762,0,1,0,0
愛知県,東浦町,大字藤江,ふじが丘,13,7,-116400.8,-18734,34.950586,136.961549,0,1,0,0
愛知県,東浦町,大字生路,池上,15,7,-116038.5,-18732.2,34.953853,136.961561,0,1,0,0
愛知県,東浦町,大字森岡,上小林,56,7,-111650,-18677.5,34.993414,136.962062,0,1,0,0
愛知県,東浦町,大字緒川,上之山,2,7,-113058.8,-18620.9,34.980716,136.962715,0,1,0,0
愛知県,東浦町,大字石浜,田之助,6,7,-114531.3,-18672.7,34.96744,136.962178,0,1,0,0
愛知県,東浦町,大字森岡,中田面,61,7,-110977.8,-18654.2,34.999473,136.962301,0,1,0,0
愛知県,東浦町,大字緒川,帯刀,4,7,-113611.3,-18648.9,34.975735,136.962421,0,1,0,0
愛知県,東浦町,大字生路,富士塚,20,7,-115905.6,-18628.5,34.955052,136.962693,0,1,0,0
愛知県,東浦町,大字緒川,六本木,1,7,-113319.1,-18597.4,34.978369,136.962977,0,1,0,0
愛知県,東浦町,大字緒川,後狭間,1,7,-113174,-18620.2,34.979678,136.962724,0,1,0,0
愛知県,東浦町,大字緒川,蛭藻池,9,7,-113484.6,-18557.2,34.976878,136.963421,0,1,0,0
愛知県,東浦町,大字緒川,小鮒,10,7,-112119.8,-18616.4,34.989181,136.962742,0,1,0,0
愛知県,東浦町,大字藤江,上之山,117,7,-116542.8,-18643.5,34.949309,136.962545,0,1,0,0
愛知県,東浦町,大字緒川,笠松,46,7,-112947,-18615,34.981724,136.962775,0,1,0,0
愛知県,東浦町,大字森岡,一色畑,57,7,-111187.3,-18593.2,34.997587,136.962975,0,1,0,0
愛知県,東浦町,大字石浜,坊ケ谷,29,7,-114293.6,-18629.7,34.969583,136.962646,0,1,0,0
愛知県,東浦町,大字森岡,新池下,1,7,-111081.3,-18558.2,34.998544,136.963357,0,1,0,0
愛知県,東浦町,大字森岡,柳ケ坪,42,7,-111000.1,-18526.9,34.999276,136.963698,0,1,0,0
愛知県,東浦町,大字森岡,天王西,6,7,-111745.6,-18469.5,34.992556,136.964344,0,1,0,0
愛知県,東浦町,大字森岡,山之神,3,7,-111486.5,-18587.5,34.994891,136.963044,0,1,0,0
愛知県,東浦町,大字藤江,摩耶,29,7,-116396.8,-18582.7,34.950625,136.963208,0,1,0,0
愛知県,東浦町,大字藤江,南新田,120,7,-117661.5,-18503.7,34.939225,136.9641,0,1,0,0
愛知県,東浦町,大字森岡,上之山,28,7,-111473.6,-18541.2,34.995007,136.96355,0,1,0,0
愛知県,東浦町,大字生路,上ノ里,95,7,-115709,-18502.4,34.956828,136.964071,0,1,0,0
愛知県,東浦町,大字藤江,六反田,1,7,-117441.8,-18448.5,34.941208,136.964698,0,1,0,0
愛知県,東浦町,大字緒川,平島,1,7,-113598.3,-18449.5,34.975856,136.964603,0,1,0,0
愛知県,東浦町,大字緒川,青木,2,7,-113275.1,-18472.2,34.978769,136.964347,0,1,0,0
愛知県,東浦町,大字藤江,松本,27,7,-117273.5,-18560.5,34.942723,136.96347,0,1,0,0
愛知県,東浦町,大字緒川,八幡,60,7,-112642.6,-18515.5,34.984468,136.963859,0,1,0,0
愛知県,東浦町,大字森岡,下小林,1,7,-111930.1,-18523.7,34.990893,136.963752,0,1,0,0
愛知県,東浦町,大字緒川,安明寺,21,7,-112085.5,-18318.4,34.989496,136.966006,0,1,0,0
愛知県,東浦町,大字森岡,杉之内,46,7,-111852.5,-18453.7,34.991593,136.964518,0,1,0,0
愛知県,東浦町,大字緒川,政所,1,7,-113508.1,-18412.5,34.976669,136.965005,0,1,0,0
愛知県,東浦町,大字緒川,与市山,1,7,-112270.3,-18424.7,34.987828,136.964844,0,1,0,0
愛知県,東浦町,大字石浜,連台,31,7,-114340,-18494.9,34.969169,136.964123,0,1,0,0
愛知県,東浦町,大字森岡,郷一色,13,7,-111308.5,-18501.4,34.996496,136.963985,0,1,0,0
愛知県,東浦町,大字石浜,八ツ針,58,7,-114837.5,-18488.2,34.964683,136.964206,0,1,0,0
愛知県,東浦町,大字藤江,須賀,18,7,-116949.1,-18486.5,34.945647,136.964271,0,1,0,0
愛知県,東浦町,大字緒川,北山神,1,7,-112423.8,-18449,34.986443,136.964582,0,1,0,0
愛知県,東浦町,大字石浜,黒鳥,20,7,-115197.8,-18439.5,34.961435,136.964747,0,1,0,0
愛知県,東浦町,大字石浜,笹原,28,7,-114876.6,-18473.7,34.964331,136.964366,0,1,0,0
愛知県,東浦町,大字森岡,上山之上,84,7,-111478.3,-18505,34.994965,136.963947,0,1,0,0
